,reviewId,content,score,at,replyContent,appVersion,application
41714,45d75afd-851e-4b97-845b-756f98d143d8,Good 👍👍,5,2020-08-30 22:16:40,"Hi, Parent! Thank you for your positive feedback. We hope our app keeps helping you and your baby grow and thrive as you cross many beautiful milestones together. Please invite your squad to join theAsianparent app community too! 😊",2.7.7,Asian Parent
7478,9509e6fe-92f7-4734-828f-1279a5ba31af,"Baguss, menarik",5,2023-03-27 10:09:11,"Hai, Parent Anisa Hidayanti! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊
",2.12.18,Asian Parent
90496,4cf6f7c2-707f-4d48-b485-f1660234380e,Sgt berguna utk newmom,5,2024-07-04 01:36:43,"Hi Bunda Umi, terima kasih atas review positifnya. Senang aplikasi kami dapat membantu Bunda sebagai newmom dalam mendampingi si kecil. Semoga aplikasi dan segala fitur didalamnya dapat terus Bunda gunakan dan bermanfaat untuk kedepannya ya. Yuk ajak teman Bunda lainnya untuk menggunakan aplikasi Tentang Anak juga😊",2.24.0,Teman Bumil
90152,6388b3b1-64c5-4fc1-ae1c-8faac2c60ab2,"Gimana cara ubah tgl nya. Kok tiba2 uda 42 week aja. Pdhal masukin tanggal 
bener",3,2018-04-27 11:16:37,"Hi Mums!
Mohon maaf atas ketidaknyamanannya. Mums bisa mengganti Due date dengan cara :
1. Klik menu pada pojok kiri atas
2. klik tombol ""tambah anak""
3. isi Hari Pertama Haid Terakhir dan informasi lain yang dibutuhkan, klik simpan 
4. Kemudian, masuk ke profile lagi untuk menghapus data ""anak pertama"" (data yang salah tsb)
Selamat mencoba",1.2.1,Teman Bumil
91581,aa603873-6a98-416a-95f0-d94ec6ac8da5,Baguss bgt banyak resep2 ygbisa di recook buat anak yg mau mpasi dan yg sudah mulai cemalcemil dan udh pasti sehat,5,2023-11-02 18:30:03,"Hi AyBun, terima kasih atas review positifnya. Senang aplikasi kami dapat membantu mendampingi AyBun dalam memantau tumbuh kembang Si Kecil. Semoga berbagai fitur kami khususnya fitur resep dan semua informasi dapat terus bermanfaat bagi AyBun kedepannya ya❤️",2.11.0,Teman Bumil
86848,4644bfe3-33f5-40f2-914d-3e6dfdee7b22,Sangat membantu,5,2019-09-06 21:12:38,"Hi Mums!

Terima kasih telah menyukai aplikasi Teman Bumil. Apabila Mums mempunyai pertanyaan atau feedback seputar Teman Bumil, bisa dikirimkan ke info@temanbumil.com :)",1.9.2,Teman Bumil
88724,ba750612-c5a5-4bf3-92f8-bcacc8bd77d2,Sangat membantu alhamdulillah,5,2018-07-25 20:59:29,,1.2.2,Teman Bumil
59318,ed60f628-d207-4036-a7ef-78c0b5af81a4,Ang ganda ng apps na e2 nalalaman mo tlga yong bawal at pwdi at namomonitor mupa ang baby mo,5,2022-07-18 21:04:45,,2.11.9,Asian Parent
34981,a27c53a7-aaf4-4c5e-9e6d-ba7904706143,Allhmdlh sang at membantu bangettt. Apalgi saya yang baru seperti ini😍😍😍,5,2021-02-17 11:15:22,"Halo, Parent! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi akurat dalam membantu perkembangan dan pertumbuhan si kecil. Semoga Anda dapat menggunakan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.8.4,Asian Parent
33296,c334e570-988e-4f71-8460-c2f90bc16254,Sangat membantu n bermanfaat,5,2021-03-25 13:10:14,"Hai, Parent! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.8.4,Asian Parent
69866,30e2083a-fdd4-43d6-b961-3301414df3e2,❤❤❤❤Nice,5,2019-09-13 13:54:35,"Hi, Parent! Thank you for your positive feedback. We hope our app features may help you and your baby. Anyway, don’t forget to invite your gang to join theAsianparent app community too! 😊",2.3.2,Asian Parent
32452,e2a3dd7a-4cfb-45c7-93f7-e3c5f2895a5b,bagus,5,2021-04-06 19:49:00,"Hai, Parent! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.7.14,Asian Parent
42910,724662c4-977d-46a6-b1ca-36c47394c75c,"Informasi yang kudapat sangat bermanfaat banget, dari hamil hingga sekarang baby umur 6 bulan. Makasih theAsianparent",5,2020-07-03 00:50:13,"Halo, Parent! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi akurat dalam membantu perkembangan dan pertumbuhan si kecil. Semoga Anda dapat menggunakan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.7.1,Asian Parent
50536,72e318ac-7fbc-4530-9b8e-8b48cd0a2d64,Bagus.. banyak manfaatnya..,5,2019-09-18 12:32:58,"Hi, Bunda Eka! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Bunda memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Bunda untuk bergabung di komunitas kami. 😊",2.3.2,Asian Parent
55537,745ef0a0-8f05-4914-a15b-dc975255389b,"membantu sekali, ada vidionya juga buat belajar si kecil",5,2019-01-30 07:32:40,"Halo Bunda Ita, terima kasih atas ulasannya. Kami senang Bunda menyukai aplikasi theAsianparent Indonesia, dan video-video yang dirancang khusus untuk membantu si kecil belajar. Semoga Bunda dapat menggunakan semua fitur yang tersedia secara maksimal ya! :)",2.2.5.7,Asian Parent
89632,f9a7edbe-2386-46e2-86b3-8c31bcbcaf67,Aplikasinya lengkap untuk informasi yg kita butuhkan dn mudah di gunakan. Apa lg selalu update tentang masalah2 yg ada saat ini.,5,2021-09-04 11:32:53,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, untuk informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif dan pantau penawaran serta giveaway menarik lainnya dari Teman Bumil, terima kasih ya Mums:)",2.5.2,Teman Bumil
60764,cf1ee899-93ef-4e7f-8ebb-42c703da9f43,Mantap,5,2022-01-05 18:28:30,"Hai, Parent Sefti Ani! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊
",2.10.7,Asian Parent
16822,124d8811-908f-4de9-9d05-c42f0b6629f5,Aplikasi kehamilan yg menurut saya bagus dibanding apl yg lain,5,2022-03-08 19:42:11,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.13,Asian Parent
31026,7e4b792c-3977-4412-aa5f-96ef1988bd0a,Sangat bagus,4,2021-04-30 18:14:00,"Dear Parent, terima kasih untuk dukungan Anda. Jika Anda menyukai app kami, jangan lupa kasih bintang 5★ ya! Oh ya, undang teman untuk gabung dalam komunitas theAsianparent juga! 😊",2.9.5,Asian Parent
14502,25b0945f-4b6a-45ec-a9f8-a52c1f2b2a62,"Aplikasinya membantu sekali dari awal hamil sampai melahirkan, dan bisa memantau perkembangan anak jugaa 😍 The best dehh",5,2022-05-31 10:21:27,"Halo, Bunda Annisa Restiani! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi mengenai perkembangan dan pertumbuhan anak Anda. Semoga Anda juga dapat menggunakan fitur di aplikasi theAsianparent (seperti fitur cari nama bayi, resep dll).dengan baik ya.😊
",2.11.3,Asian Parent
95851,044f8967-4fbe-4061-8764-546ab7c7bb0a,"This app is very helpful, give a lot of information and user friendy.",5,2022-12-14 11:48:11,"
Halo Aybun, terima kasih atas review positifnya.
Kami senang dapat membantu Bunda dalam mendampingi si Kecil melalui aplikasi. Silakan ajak teman-teman Bunda menggunakan aplikasi Tentang Anak juga ya, agar mendapatkan manfaat dari fitur-fiturnya! 😊",1.5.1,Teman Bumil
6184,6a6a3059-c4a6-495f-afa1-ffb2b2f13228,Sangat bagus,5,2023-10-06 14:52:33,"Hai, Parent Terlalu Hebat! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊
",2.13.3,Asian Parent
47453,4ed81e22-00b7-41fd-92e7-d63ab1060683,Jadi banyak temen,5,2019-12-26 00:45:09,"Hi, Bunda Ika! Terima kasih atas review positifnya. Kami senang dapat memberikan tempat sharing untuk Anda dengan orangtua lainnya. Semoga Anda dapat menggunakan semua fitur dalam aplikasi dengan baik ya! Oh ya, jangan lupa ajak teman-teman untuk bergabung di komunitas kami juga. 😊",2.3.6,Asian Parent
61418,d3cad323-b918-49ab-b67c-fa145ecb7a49,Great,3,2021-11-10 19:23:52,"Hi, Parent! Thank you for your feedback. We are happy that you find this app is great for you. However, if you like this app so much, please give us your five-star review. And, we hope our app features may help you and your baby. Anyway, don’t forget to invite your gang to join theAsianparent app community too! 😊
",2.9.31,Asian Parent
5977,6859bcef-620d-471a-ac01-06b0dd18c268,Aplikasi yg bagus dan banyak informasi penting di dapatkan seputar kehamilan dan juga perawatan bayi dan keluarga,5,2023-10-27 08:40:20,"Halo, Parent Dewi Annisa Mamaraffiyya! Terima kasih atas review positifnya. Kami senang Anda bisa mendapatkan manfaat positif dan informasi seputar kehamilan, pregnancy, perkembangan janin, bayi dan parenting di aplikasi ini. Jangan lupa juga cek fitur resep kami untuk mengetahui resep makanan terbaik untuk ibu hamill, ibu menyusui dan anak bayi 😊",2.13.3,Asian Parent
81706,b9bccb1f-81a2-47ed-93da-bc0e55f5091c,"Dari jaman anak pertama emang pake aplikasi ini smpe alhamdulillah anak ke 2 masih ttp pake aplikasi ini, aplikasi mudah digunakan dan bermanfaat isinya sharing dg para dokter dan ibu2 hamil lainnya",5,2022-10-15 06:51:06,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, untuk informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif dan pantau penawaran giveaway menarik dari Teman Bumil, terima kasih Mums:)",2.16.0,Teman Bumil
35275,87443e56-9a36-47ce-b324-9dd3f829ff0f,Alhamdulillah kebantu banget kontrol kehamilan lewat aplikasi ini,5,2021-02-08 15:32:57,"Halo, Parent! Terima kasih atas review positifnya. Kami senang Anda bisa mendapatkan manfaat positif dan informasi akurat seputar kehamilan dan/atau parenting dari aplikasi ini. Semoga Anda dapat memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman untuk bergabung di komunitas kami. 😊",2.8.3,Asian Parent
56362,2bb428d2-0cb4-4225-b344-872353b1571e,"Very Good, seneng bisa sharing di aplikasi ini♥️",5,2024-04-27 19:26:02,"Halo Bunda! Terima kasih atas ratingnya, ya! Semoga Bunda bisa terus menggunakan aplikasi kami dan tergabung dalam komunitas kami dengan nyaman 😊",3.0.6,Asian Parent
38443,c9a1ae31-af48-4844-a2f2-3d3b6a19a52b,Oke,5,2020-11-27 00:46:53,"Halo, Parent! Terima kasih atas review positifnya. Kami senang Anda bisa mendapatkan manfaat positif dan informasi akurat seputar kehamilan dan/atau parenting dari aplikasi ini. Semoga Anda dapat memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman untuk bergabung di komunitas kami. 😊",2.7.14,Asian Parent
46139,d3716e29-5457-4b6d-b57f-bcfc5748ef51,Good aplikasi👍👍,5,2020-02-20 20:52:03,"Hi, Parent! Terima kasih atas review positifnya. Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.4.2,Asian Parent
96230,9e9d8e81-bfff-464e-a978-8e8ba29d9914,"Alhamdulillaah terbantu skli dengan aplikasi tentang anak. Mulai dari WA support, expert's talk yg masyaAlloh gratiiss dan bnyak sekali insight yg ddpt, dan fitur2 lainnya seperti contoh stimulasi sesuai usia. Terima kasih tim Tentang Anak, semoga Tentang Anak terus ada untuk membersamai aybun di seluruh Indonesia..👏👏🤎",5,2022-01-07 21:18:31,"Halo AyBun Harista Myke Berlina, terima kasih atas review positifnya.
Kami senang dapat membantu AyBun dalam mendampingi si Kecil melalui aplikasi. Silakan ajak teman-teman AyBun menggunakan aplikasi Tentang Anak juga ya, agar mendapatkan manfaat dari fitur-fiturnya! 😊",1.0.4,Teman Bumil
31402,52bb56b2-6df5-409b-8cc7-96cd0ec9309f,❤️,5,2021-04-23 11:37:24,"Halo, Parent! Terima kasih atas review positifnya. Kami senang Anda bisa mendapatkan manfaat positif dan informasi akurat seputar kehamilan dan/atau parenting dari aplikasi ini. Semoga Anda dapat memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman untuk bergabung di komunitas kami. 😊",2.9.5,Asian Parent
18498,d215c571-f0f0-44f2-aec9-3add3dec970b,Mantapp aplikasinya,5,2022-02-08 11:21:39,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.10,Asian Parent
32410,82feed42-4a19-4214-aeef-ea55c98f79eb,Spesial,5,2021-04-07 12:09:08,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.4,Asian Parent
16935,f74d8f2f-996d-4f92-95ab-3a8a2f02a50e,Aplikasi yang sangat membantu saya di saat waktu saya hamil dan memantau pertumbuhan buah hati tercinta,5,2022-03-07 12:37:46,"Halo, Parent! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi mengenai perkembangan dan pertumbuhan anak Anda. Semoga Anda juga dapat menggunakan fitur di aplikasi theAsianparent (seperti fitur cari nama bayi, resep dll).dengan baik ya.😊
",2.10.13,Asian Parent
67919,e3f65cc9-4253-49b7-bd9b-7497e62c0e0a,Good app,5,2020-03-16 17:06:30,"Hi, Parent! Thank you for your positive feedback. We hope our app features may help you and your baby. Anyway, don’t forget to invite your gang to join theAsianparent app community too! 😊",2.6.2,Asian Parent
93890,38267a6b-78a8-4b26-b458-c1827d33c2fe,"Alhamdulillah akhirnya saya menemukan aplikasi ini, aplikasi Tentang Anak ini sangat membantu saya dalam cara pengasuhan dan menghadapi sikap anak, pertumbuhan dan perkembangan anak Dan di aplikasi ini sudah menjawab pertanyaan yang selama ini menjadi misteri dalam pengasuhan anak dan banyak sekali pelajaran yang bisa saya lakukan ke anak saya Alhamdulillah saya bisa bertemu dengan orang orang hebat yang sudah memberikan informasi yang sangat penting dan membantu saya. Terima kasih Tentang Anak",5,2022-04-15 14:20:22,"Halo AyBun Kiki Lestari, terima kasih atas review positifnya. Kami senang dapat membantu AyBun dalam mendampingi si Kecil melalui aplikasi. Silakan ajak teman-teman Bunda menggunakan aplikasi Tentang Anak juga ya, agar mendapatkan manfaat dari fitur-fiturnya! 😊",1.0.9,Teman Bumil
25899,b1607f2a-4026-4028-addc-be0206666be0,Sangat membantu saya,4,2021-09-25 09:22:23,"Hai, Parent! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊

",2.9.26,Asian Parent
53939,cad9abeb-f4a6-4b9d-a9b7-a43e2ab4c13c,suka,4,2019-04-20 09:58:57,"Halo, Bunda Isfebri Anggar Sejati. Terima kasih atas review positifnya. Jika Anda menyukai aplikasi ini, boleh dong dikasih bintang 5? Ehehe. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent! Oh ya, jangan lupa ajak teman-teman untuk bergabung di komunitas kami ya. 😊",2.2.5.7,Asian Parent
93029,f9458ef6-25d6-42c1-ba4e-8795e99bcb56,Sangat membantu,5,2023-02-27 09:59:17,"Hi AyBun, terimakasih review posistifnya, kami sangat senang mendegarnya. Semoga aplikasi kami dapat bermanfaat untuk AyBun dan si Kecil ya.Silakan ajak teman-teman AyBun menggunakan aplikasi Tentang Anak juga ya, agar mendapatkan manfaat dari fitur-fiturnya! 😊",1.8.0,Teman Bumil
17308,cded8196-17c4-4302-a871-71c7f65091fe,Sangat membantu dalam proses menuju persalinan,5,2022-03-01 09:46:47,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.13,Asian Parent
94684,c15b1c60-cf16-4d7e-bf79-ad1033c4d7b6,"Aplikasi yg sangat membantu untuk new mom , banyak ilmu yg bermanfaat yg bisa dipelajari.",5,2022-01-07 09:37:39,"Halo Bunda, terima kasih atas review positifnya. Kami senang dapat membantu Bunda dalam mendampingi si Kecil melalui aplikasi. Silakan ajak teman-teman Bunda menggunakan aplikasi Tentang Anak juga ya, agar mendapatkan manfaat dari fitur-fiturnya! 😊",1.0.4,Teman Bumil
43582,b4c911c5-d944-4af0-8cbd-b8b62b276add,Ulasannya sangat menarik dan penting untuk kita yang banyak mau cari tahu tentang anak,5,2020-06-10 19:57:02,"Hai, Parent! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.6.17,Asian Parent
57299,f8678620-bdbf-4daa-85ad-3df958688b68,good,5,2023-09-22 19:18:50,"Hi Parent! Your glowing review warms our heart - we really appreciate it ❤️ We hope you continue to find our app useful as we accompany you on your parenting journey. We promise to keep improving your experience, too. Don't forget to invite your friends to join theAsianparent app community! 😊",2.12.30,Asian Parent
