,reviewId,content,score,at,replyContent,appVersion,application
37875,c61b0ae6-4599-4f1b-83f0-77746f51d272,Aplikasiny top..aku suka pokokny,5,2020-12-09 17:53:48,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.7.12,Asian Parent
24197,0af68ef0-958a-46c7-a59c-6da754130c45,Membantu sekali,5,2021-11-03 08:13:51,"Hai, Parent! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini dapat membantu Anda. Semoga Parent bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Parent untuk bergabung di komunitas kami. 😊
",,Asian Parent
48907,f12743be-5df5-4d5a-b3fb-ed6c435edf28,Sangat membantu,5,2019-11-15 04:05:52,"Hi, Bunda Mega! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Bunda memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Bunda untuk bergabung di komunitas kami. 😊",2.3.4,Asian Parent
77417,10558a25-4ad0-4e3b-b5df-ef7c51d72dd1,Baik,5,2018-06-28 15:48:06,"Dear Ayah yang yang cakrabuana, terima kasih atas ulasannya. Semoga Ayah dan keluarga sehat selalu :) ^in",,Hallobumil
67358,e1f9b02f-04af-421c-890b-c8cf52d9032d,The best app ever for parenting!,5,2020-05-23 00:51:01,"Hai, Parent! Terima kasih atas review positifnya. Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.6.2,Asian Parent
71864,379fab3f-0d15-4c3b-b752-c8ac32d989f8,I can share and learn more about house hold,5,2018-10-19 10:00:36,Glad you are enjoying it :) Do share this app with other parents!,2.2.2.2,Asian Parent
36913,c1e5055a-89f1-467a-ac6f-7d97ef8656a2,Awesome thanks for the first time in the world of the best way to happiness,5,2020-12-29 22:36:37,"Halo, Parent! Terima kasih atas review positifnya. Kami senang Anda bisa mendapatkan manfaat positif dan informasi akurat seputar kehamilan dan/atau parenting dari aplikasi ini. Semoga Anda dapat memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman untuk bergabung di komunitas kami. 😊",2.8.1,Asian Parent
45287,fc62cb20-5fb6-428a-944c-05e89d458e35,"Aplikasi yang sangat membantu dan bermanfaat untuk saya yg baru hamil anak pertama .. Untuk mengetahui perkembangan janin, dan makanan2 apa aja yg baik untuk di konsumsi dan tidak baik untuk di konsumsi untuk ibu hamil ... Dan kita bisa saling tanya jawab sesama anggota TAP ... Big Thanks .. 💕",5,2020-03-18 18:14:24,"Hi, Bunda Fuah Yaeba! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Bunda memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Bunda untuk bergabung di komunitas kami. 😊",2.6.2,Asian Parent
7320,5b1ffd70-9efe-4137-9d01-f207cce71754,Sangat bagus fiturnya... Serta lengkap dan jelas artikel nya..sungguh bermanfaat bagi para wanita hamil dan ibu,5,2023-03-28 16:44:54,"Hai, Parent Yudia Nurul! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊
",2.12.20,Asian Parent
46011,a3f690d5-3175-499c-8571-8fecab255905,Suka bangett. Fiturnya sangat lengkap,5,2020-02-26 05:29:45,"Hi, Parent! Terima kasih atas review positifnya. Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",,Asian Parent
53479,31c723b3-5659-43ec-8474-9daf82c624ba,good,5,2019-05-08 15:28:08,"Hi, Amelia! Thank you for your positive feedback. We hope our app features may help you and your baby. Anyway, don’t forget to invite your gang to join theAsianparent app community too! 😊",2.2.12,Asian Parent
18629,bb2da413-d291-4ddf-8095-f022b7c93451,Sangat bermanfaat,5,2022-02-04 07:27:01,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",,Asian Parent
57066,a1729886-de91-47f6-8af2-319117d57dd3,Really help a lot as a first time mom..,5,2023-11-04 18:19:18,"Hi, Parent! Thank you for your positive feedback. We hope our pregnancy tracker helps you with your pregnancy and the baby tracker with your baby's growth as you cross many beautiful milestones together. Please invite fellow parents & parents-to-be to join theAsianparent app community too! 😊",2.13.3,Asian Parent
53760,5d02b739-ef2b-4058-8181-ecffdebfaddd,sangat membantu,5,2019-04-28 08:41:09,"Halo, Bunda. Terima kasih atas review positifnya. Kami senang Bunda mendapatkan manfaat positif dan informasi akurat seputar parenting dari aplikasi ini. Semoga Bunda memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Bunda untuk bergabung di komunitas kami. 😊",2.2.6.3,Asian Parent
15214,42f9a082-22ae-4f05-ab44-2a1555ef874c,Baru nyoba.. Semoga fitur2nya bermanfaat khususnya buat saya,4,2022-04-22 23:53:48,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.11.0,Asian Parent
22492,39833b81-41b3-4c97-b1c5-88d1b83448d1,Good,4,2021-11-23 11:41:04,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.5,Asian Parent
16514,0036aad5-858b-4e1c-bf25-41ea3a1407e1,Sangat bermanfaat bagi saya,5,2022-03-15 18:15:05,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.14,Asian Parent
22986,791d8791-890e-427e-8ad4-22267de77794,Aplikasi nya sangat membantu sekali . Dari mulai kehamilan sampai dedek nya lahir juga lengkap info nya .🥰,5,2021-11-17 22:12:13,"Halo, Bunda. Terima kasih atas review positifnya. Kami senang Bunda bisa mendapatkan manfaat positif dari aplikasi ini. Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊
",,Asian Parent
30849,caa37927-7ec6-409b-8a12-82030e1f9138,Sangat membantu,5,2021-05-03 10:42:11,"Hai, Parent! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.6,Asian Parent
902,09f8e721-2109-4370-bc24-165e0abe2218,"Tidak suka dengan tampilan baru nya, membingungkan, versi sebelumnya sangat bagus dan user friendly",2,2021-04-07 13:24:22,"Hai Bunda Rofi, mohon maaf atas ketidaknyamanannya 🙏🏻 Sebelumnya, apakah boleh diceritakan kesulitan atau kebingungan yang dihadapi dalam penggunaan aplikasi?",,Diary Bunda
1581,96d9432c-e79d-49f6-88aa-77c016ae3687,Sangat bermanfaat,4,2020-05-09 10:30:43,,2.1.3,Diary Bunda
23498,2b026900-fe19-4510-bd69-7fcc12ea8861,"Suka banget sama aplikasi ini,, sejak awal kehamilan aku nyoba apl ini, bermanfaat banget bisa memberi informasi yang di butuhkan para parent.",5,2021-11-10 18:09:42,"Halo, Parent! Terima kasih atas review positifnya. Kami senang Anda bisa mendapatkan manfaat positif dan informasi seputar kehamilan dan/atau informasi tentang bayi dan balita dari aplikasi ini. Jangan lupa juga cek fitur resep kami untuk mengetahui resep makanan terbaik untuk ibu hamill, ibu menyusui dan anak bayi 😊",2.10.1,Asian Parent
48224,956aee58-c5f0-4b3d-86e3-35ba75481930,Abis di perbarui tambah lemot,2,2019-11-30 20:08:22,"Hai, Bunda Nuril. Mohon maaf untuk ketidaknyamanannya. App kami sempat mengalami gangguan, namun saat ini telah kami perbaiki. Silakan dicoba kembali ya, Bun. Jika masih mengalami kendala, mohon kirimkan detail akun dan keluhan ke email app.feedback@theasianparent.com. Terima kasih dan jangan lupa kasih bintang 5★ ya, Bun!",2.3.6,Asian Parent
13471,743bdc61-940d-499e-b04d-f55921be3b9a,❤️,5,2022-07-14 15:13:43,"Hai, Parent Oppo F11! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.11.6,Asian Parent
43008,78a53e0b-ac94-4450-b2d0-25d605b4a87c,Sangat berguna,5,2020-06-29 16:31:13,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",,Asian Parent
32429,223c0130-2bf9-408e-a988-04ac7c01f183,"Saya selalu di beritau perkembangan janin saya,app sangat bermanfaat",5,2021-04-06 16:00:13,"Hai, Parent! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.1,Asian Parent
24199,eb5e0a30-9be1-4d83-8451-f2284dcc7b14,"Sangat ngebantu banget untuk ibu muda, banyak informasi dan pengetahuan",4,2021-11-03 08:06:03,"Halo, Parent! Terima kasih atas review positifnya. Kami senang Anda bisa mendapatkan manfaat positif dan informasi akurat seputar kehamilan dan/atau parenting dari aplikasi ini. Semoga Anda dapat memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman untuk bergabung di komunitas kami. 😊

",2.10.1,Asian Parent
11420,7810153d-4354-4182-8030-92aaf45d14bf,"Sangat bermanfaat dan membantu mengecek perkembangan Janin terutama di kehamilan ku yang pertama .. mudah-mudahan saya dan seluruh bumil juga baby nya di sana sehat-sehat selalu,di lancarkan persalinannya dan menjadi putra/putri yang shaleh dan shalehah dunia akhirat Aamiin Yaa Rabb 🤲🤲🥰",5,2022-09-17 09:10:57,"Halo, Parent Dadi Hardodi! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi dari mulai perkembangan janin, masalah ibu hamil dan pertumbuhan anak. Semoga Anda juga dapat menggunakan fitur di aplikasi theAsianparent (seperti fitur pemantau kehamilan, cari nama bayi, resep dll.) dengan baik ya.😊",2.12.4,Asian Parent
12913,b6276ac4-1564-412e-9b59-25a95037a981,Aplikasi yg sangat bagus untuk memantau tumbang bayi dari awal kehamilan sampai baby lahir dan skrng sudah 1thn masih selalu memakai asianparent,5,2022-07-30 15:18:41,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.11.6,Asian Parent
76966,df5207ad-e89e-457e-a1c5-819537b2ce22,👍,5,2019-03-18 17:05:30,"Dear Ayah/Bunda egi botol, terima kasih atas ulasannya. Sehat selalu ) ^in",,Hallobumil
21368,61859f2c-9e04-4ea5-aebe-fbaa677c9663,"Meskipun belum hamil dab punya anak tapi ini bagus aplikasi nya. Ada mengenai covid karna pernah kena covid , mempermudah ibu ibu yg sedang hamil untuk memakai aplikasi ini. Wahhh Lancar dan sukses selalu pokok nya! do'akan yahh semoga aku juga bisa cepet hamil, dan semangat juga untuk ibu ibu yg sedang memperjuangkan garis 2 nya! 😍🌹🌹❤❤❤❤❤",5,2021-12-16 12:17:18,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.6,Asian Parent
38530,d8d7caf1-3e5e-418c-b26a-2d20228b4048,Good,5,2020-11-25 08:23:38,"Halo, Parent! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi akurat dalam membantu perkembangan dan pertumbuhan si kecil. Semoga Anda dapat menggunakan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.7.12,Asian Parent
59386,fedab811-3bf3-4581-b928-b76ec847dbe6,Wonderful,5,2022-07-07 12:18:35,,2.11.9,Asian Parent
39090,db224954-d069-42e4-9483-b63b37259a29,Seneng sih.. bisa pantau kesehatan si kecil,5,2020-11-10 08:37:12,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.7.12,Asian Parent
67280,97c56b0c-a1da-430c-8484-fcea811f88b7,👍 👍 👍,5,2020-05-30 04:26:05,"Hi Gloria! Thank you for your positive feedback. We really appreciate it! ❤️ We hope our app features will help you and your family in many ways. Anyway, don’t forget to invite your gang to join theAsianparent app community too! 😊 Thank you! Please give us 5⭐ya!",2.6.17,Asian Parent
56253,5f50ee0b-758f-445a-a261-71cd292c2c50,มีข่าวสารบทความขึ้นมาเตือนที่หน้าจอ แต่หาที่กดอ่านต่อไม่เจอค่ะ,5,2024-05-31 10:53:11,สวัสดีค่ะ คุณแม่สามารถอ่านบทความได้ในหน้าแอปพลิเคชันของเราโดยการกดปุ้มด้านล่างที่มีเขียนว่า 'บทความ' ได้เลยค่ะ🥰,3.0.6,Asian Parent
39254,8b2bfc20-01de-4954-9fb6-4e3634f02008,Apl nya sangat bagus😍,5,2020-11-04 21:45:54,"Halo, Parent! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi akurat dalam membantu perkembangan dan pertumbuhan si kecil. Semoga Anda dapat menggunakan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.7.12,Asian Parent
32178,9526bf81-7dd6-4c67-a80a-243e253c9752,Aplikasi yang sangat bagus dan saaangat membantu aku untuk mengetahui lebih jauh si baby 😊💚,5,2021-04-10 16:06:49,"Halo, Parent! Terima kasih atas review positifnya. Kami senang Anda bisa mendapatkan manfaat positif dan informasi akurat seputar kehamilan dan/atau parenting dari aplikasi ini. Semoga Anda dapat memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman untuk bergabung di komunitas kami. 😊",,Asian Parent
8893,1843fb2b-034a-4813-b312-63ebafc37055,Membantu para ibu muda seperti aku wkwk,5,2023-01-03 11:19:21,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊
",2.12.18,Asian Parent
72575,f95f7121-f53d-4cf3-8de9-5a348f1e36f6,Fiturnya bagus,5,2022-10-16 18:03:07,"Dear Mama Vhy_lie Jhuki, terima kasih atas ulasannya. Semoga aplikasi Hallobumil dapat bermanfaat sebagai pendamping kehamilan dan tumbuh kembang Si Kecil nantinya. Sehat selalu :) ^np

",2.2.9,Hallobumil
25904,a8b077ec-4bc3-44bf-a546-0d898935801c,"Bagus bgt, bisa memantau perkembangan anak",5,2021-09-24 17:59:34,"Halo, Parent! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi akurat dalam membantu perkembangan dan pertumbuhan si kecil. Semoga Anda dapat menggunakan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.1,Asian Parent
51820,600d4b48-cb36-4b00-b9fd-cc7927f9e034,"sangat puas dg aplikasi ini krna sangat berguna bgi bumil,,,trimaksih sya ksih 3aja bintangnya hihihi",3,2019-07-25 13:42:16,"Halo, Parent! Terima kasih atas review positifnya. Jika Anda menyukai aplikasi ini, boleh dong dikasih bintang 5 sekalian? Ehehe. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent! Oh ya, jangan lupa ajak teman-teman untuk bergabung di komunitas kami ya. 😊",2.3.1,Asian Parent
38370,3a8010c1-681f-4e53-99d2-3a2f5d672716,Aplikasi yang bagus 🤗,5,2020-11-27 20:18:24,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.7.13,Asian Parent
72445,ce855a76-f6f2-43c5-937b-2edc71f007d2,"Aplikasinya bagus, penjelasannya akurat, pokoknya sangat membantu. Makasih🥰",5,2023-08-10 11:52:12,"Dear Mama Ramlah Bone, terima kasih atas ulasannya. Semoga aplikasi Hallobumil dapat bermanfaat sebagai pendamping kehamilan dan tumbuh kembang Si Kecil nantinya. Sehat selalu :)",2.3.6,Hallobumil
56989,69b2596b-ddca-4b9f-82cf-053740969a71,🤰🏻💖🎉✨😻,5,2023-12-08 17:25:07,"Hi, Parent! Thank you for your positive feedback. We hope our pregnancy tracker helps you with your pregnancy and the baby tracker with your baby's growth as you cross many beautiful milestones together. Please invite fellow parents & parents-to-be to join theAsianparent app community too! 😊",,Asian Parent
